HCP ID,Specality,City,State,Month,Industry Contact,Total Call Data,In Person Call Data,Phone Call Data,Calls with Content,Virtual Data,Email Data
0035cb1872820ad0b7d7a35ec2d742f0bfa54355,Neurology,Waco,TX,2022-03,1,1,1,,0,0,0
0037494c5414156c29b823af3b2dcb12dc3b1fd9,Neurology,El Paso,TX,2022-03,1,2,1,1,0,0,0
003f4c508608ba9090a407f2acae68dd0891eeae,Neurology,Plano,TX,2022-03,1,5,3,2,4,0,0
0023cdf5a2415ee5c2889fd1e8e0e4317bd49f4d,Primary Care,Richmond,VA,2022-03,1,1,1,,0,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-03,1,6,6,,0,0,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-03,1,1,1,,0,0,0
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-03,1,2,1,1,0,0,0
003c5c8407254dd66296277aa295dd83ab82e438,Primary Care,Martinsburg,WV,2022-03,1,4,4,,0,0,0
002e42c699639c817d3d943939f48b6d4638d8cb,Cardiology,Fairbanks,AK,2022-04,NULL,0,0,,0,0,0
0032bebd1e328ea8c4ed0698304d55e7b20dd8ea,Primary Care,Rogersville,AL,2022-04,1,1,1,,0,0,0
0009f61268c603dd7d428a0d96df2be6c5f7a045,Primary Care,Phoenix,AZ,2022-04,1,2,2,,0,0,1
002b5b678cb23d0b40440e77310f7163f733179b,Allergy,Scottsdale,AZ,2022-04,1,1,1,,0,0,0
0006224dc7b4fd8fd7cc5fb204c4092c1c578dc0,Primary Care,Bakersfield,CA,2022-04,1,5,5,,0,0,0
000c903340389dd90c0b711a9093b939298aa913,Immunology,Fresno,CA,2022-04,NULL,0,0,,0,0,0
003778e82422c810cfe08fd1f4ca458b00efa94c,Neurology,San Francisco,CA,2022-04,1,1,1,,0,0,0
00174a015d42638f1fd0fa0cbc2810e66c3c5ee9,Cardiology,New Haven,CT,2022-04,1,1,1,,0,0,0
001cefa36c8cba7648f047ec63dbd6263d63f958,Cardiology,Tallahassee,FL,2022-04,1,1,1,,0,0,0
0026ddf775d185bcbc938020e6e28b8986ad6159,Cardiology,Gainesville,FL,2022-04,NULL,0,0,,0,0,0
00391a484aaf54f3e4a2c5abba5d37c4894a1dd1,Cardiology,Jacksonville,FL,2022-04,NULL,0,0,,0,0,0
003da490962f528394136fa2e2a18983f27b71f3,Cardiology,Pensacola,FL,2022-04,1,1,1,,0,0,0
004072db1ff376ba931d18173eabdbaa4619104b,Immunology,Maitland,FL,2022-04,1,2,2,,0,0,0
000f85f9264f9f8eb03ced692f8a529610454879,Primary Care,Blue Ridge,GA,2022-04,1,4,4,,0,0,0
00288391ec76c531e81b62f77a5c091e089f3a8d,Primary Care,Tifton,GA,2022-04,NULL,0,0,,0,0,0
000aacb1dba9c679ef6ecc91b605bce867db8661,Primary Care,Honolulu,HI,2022-04,1,1,1,,0,0,0
000af50b9f1207600eb6f885cad217f2f264be20,Primary Care,Burlington,IA,2022-04,1,2,2,,0,0,0
00005f6cba778a5fb50b9dec7015f4471253b384,Primary Care,Chicago,IL,2022-04,1,1,1,,0,0,0
000438390a03f16cbdb60c0b42e20d2d645c9606,Neurology,Kansas City,KS,2022-04,1,0,0,,0,0,1
00196d0a82ae0b5a640d6b76d70d85962546c9bf,Neurology,Ruston,LA,2022-04,1,4,4,,0,0,0
001bac2d871a14e2e0d0335035a0a6365286b31e,Neurology,Alexandria,LA,2022-04,1,1,1,,1,0,0
0000577f5af6824bccdfc04f2c75bcf7b3a7d270,Cardiology,North Adams,MA,2022-04,1,1,1,,0,0,0
003069a9ff448bc7c7187c9312b94edbb2f81de6,Cardiology,Gardner,MA,2022-04,1,8,8,,0,0,0
001d8ee654002e36a7f4a7c6894a7027e53049b7,Cardiology,Frederick,MD,2022-04,1,3,3,,0,0,0
000600ad3949350aea9ba15d922aba6b762e2679,Cardiology,Rochester Hills,MI,2022-04,1,2,2,,0,0,0
002210f99e2a72d929a7bbb26565e93a18b6b950,Cardiology,Grand Rapids,MI,2022-04,1,2,2,,0,0,0
002d787a675ecd0eafc8d880d289da6259590722,Cardiology,Flint,MI,2022-04,1,2,2,,0,0,0
0020d9dc15dfe13bd0836f8a5ecd04e246508326,Cardiology,Durham,NC,2022-04,NULL,0,0,,0,0,0
0005dd79d2c24ce7008277110d117d287e0098b1,Cardiology,Bismarck,ND,2022-04,1,1,1,,0,0,0
00300e697d5fe07b40271c3defb24fc377ad30dd,Cardiology,Omaha,NE,2022-04,1,1,1,,0,0,0
001f71f294c087109af490b7e125aed8211f0abe,Immunology,Riverhead,NY,2022-04,NULL,0,0,,0,0,0
0008c6c298b7e3159f522c99aea45890e3d7e6f5,Neurology,Bucyrus,OH,2022-04,1,2,2,,0,0,0
00106894c97819ba4728d40f3aec09b8c86652f2,Neurology,Oklahoma City,OK,2022-04,1,9,9,,0,0,0
0027bc8378ef0fa9d7872df297ddb1cc5d9b3b17,Neurology,Medford,OR,2022-04,1,1,1,,0,0,0
000451f5877e0408ab244695835b692919c65c01,Neurology,Irwin,PA,2022-04,1,2,2,,0,0,0
001f0b71c15f5ba05ad6467002ff30ddc15c9a0a,Neurology,Smithfield,PA,2022-04,1,3,2,,0,1,0
003d24823a63b950ddb5ff62fb40091d65cfea30,Neurology,Myrtle Beach,SC,2022-04,NULL,0,0,,0,0,0
0024721805f60d623995fe602eac8b738bfd93a8,Neurology,Lawrenceburg,TN,2022-04,1,2,2,,0,0,0
003a2cc291c162dd529f6558a510bcb359479448,Primary Care,Erwin,TN,2022-04,1,2,2,,0,0,0
00076b9b5335368c03b5d2323db77404ec2f779c,Primary Care,San Antonio,TX,2022-04,1,2,2,,0,0,0
000c5962e46e618fb9095a9a0cb6d84da9810377,Primary Care,Corpus Christi,TX,2022-04,1,3,3,,0,0,0
0037494c5414156c29b823af3b2dcb12dc3b1fd9,Neurology,El Paso,TX,2022-04,1,1,1,,0,0,0
003f4c508608ba9090a407f2acae68dd0891eeae,Neurology,Plano,TX,2022-04,1,4,4,,4,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-04,1,3,3,,0,0,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-04,1,9,9,,0,0,0
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-04,1,2,2,,0,0,0
003a76458684ec2d4bfad066e4510b16c7ed5ec2,Allergy,Niagara,WI,2022-04,NULL,0,0,,0,0,0
004188f97da2d490f9f7b445ee849bd057f7917c,Allergy,Blak River Falls,WI,2022-04,1,1,1,,0,0,0
00331b98024a8096141e5d8ebb8a49a91c51dc58,Allergy,Williamson,WV,2022-04,1,3,3,,0,0,0
003c5c8407254dd66296277aa295dd83ab82e438,Primary Care,Martinsburg,WV,2022-04,1,1,1,,0,0,0
0032bebd1e328ea8c4ed0698304d55e7b20dd8ea,Primary Care,Rogersville,AL,2022-05,1,1,1,,1,0,0
0009f61268c603dd7d428a0d96df2be6c5f7a045,Primary Care,Phoenix,AZ,2022-05,1,1,1,,0,0,0
002b5b678cb23d0b40440e77310f7163f733179b,Allergy,Scottsdale,AZ,2022-05,1,2,2,,0,0,0
0006224dc7b4fd8fd7cc5fb204c4092c1c578dc0,Primary Care,Bakersfield,CA,2022-05,1,3,3,,0,0,0
001a81ff40dcf4e341be5cb856f04a2793e7e638,Cardiology,San Jose,CA,2022-05,1,1,1,,0,0,0
003778e82422c810cfe08fd1f4ca458b00efa94c,Neurology,San Francisco,CA,2022-05,1,1,1,,0,0,0
00174a015d42638f1fd0fa0cbc2810e66c3c5ee9,Cardiology,New Haven,CT,2022-05,1,1,1,,0,0,0
0001e165812a9924ac4a5e6fd92a730f6fb6a57a,Primary Care,Milford,DE,2022-05,NULL,0,0,,0,0,0
001cefa36c8cba7648f047ec63dbd6263d63f958,Cardiology,Tallahassee,FL,2022-05,1,1,1,,0,0,0
003da490962f528394136fa2e2a18983f27b71f3,Cardiology,Pensacola,FL,2022-05,1,5,3,1,0,1,0
004072db1ff376ba931d18173eabdbaa4619104b,Immunology,Maitland,FL,2022-05,1,2,1,,0,1,0
000f85f9264f9f8eb03ced692f8a529610454879,Primary Care,Blue Ridge,GA,2022-05,1,7,7,,0,0,0
00288391ec76c531e81b62f77a5c091e089f3a8d,Primary Care,Tifton,GA,2022-05,NULL,0,0,,0,0,0
000aacb1dba9c679ef6ecc91b605bce867db8661,Primary Care,Honolulu,HI,2022-05,1,3,3,,0,0,0
000af50b9f1207600eb6f885cad217f2f264be20,Primary Care,Burlington,IA,2022-05,1,1,1,,0,0,2
00220c5958878332435ac564eafe4a6a7d6edbd0,Primary Care,Dubuque,IA,2022-05,1,1,1,,0,0,0
00336c6a118829c4ffbbcadf3f9d4087c69570aa,Primary Care,Waverly,IA,2022-05,1,0,0,,0,0,1
000240910cdaa526b6236d42285c86cef7c6b9c8,Primary Care,Bloomington,IL,2022-05,NULL,0,0,,0,0,0
00196d0a82ae0b5a640d6b76d70d85962546c9bf,Neurology,Ruston,LA,2022-05,1,4,4,,0,0,0
001bac2d871a14e2e0d0335035a0a6365286b31e,Neurology,Alexandria,LA,2022-05,NULL,0,0,,0,0,0
003069a9ff448bc7c7187c9312b94edbb2f81de6,Cardiology,Gardner,MA,2022-05,1,5,5,,0,0,0
001d8ee654002e36a7f4a7c6894a7027e53049b7,Cardiology,Frederick,MD,2022-05,1,2,2,,0,0,0
0039e0970ee17dcb5fde36c8d0926920f1213d53,Cardiology,Frederick,MD,2022-05,1,1,1,,0,0,0
000600ad3949350aea9ba15d922aba6b762e2679,Cardiology,Rochester Hills,MI,2022-05,1,1,1,,0,0,0
002210f99e2a72d929a7bbb26565e93a18b6b950,Cardiology,Grand Rapids,MI,2022-05,1,3,3,,0,0,0
002d787a675ecd0eafc8d880d289da6259590722,Cardiology,Flint,MI,2022-05,1,6,6,,0,0,0
003c9300e85b6d854a2a1c6438482b3ae7bec9d9,Cardiology,Wabasha,MN,2022-05,NULL,0,0,,0,0,0
00305caa6535ae905a9cfb67bc4586d147abdd89,Cardiology,Pascagoula,MS,2022-05,1,1,1,,0,0,0
0020d9dc15dfe13bd0836f8a5ecd04e246508326,Cardiology,Durham,NC,2022-05,1,1,1,,0,0,0
0005dd79d2c24ce7008277110d117d287e0098b1,Cardiology,Bismarck,ND,2022-05,1,2,2,,0,0,0
003849ca413e41e030e4a33cf4244671d9e92a64,Allergy,Camden,NJ,2022-05,NULL,0,0,,0,0,0
000ae824f58d601974326fd6a5707aa792751c03,Allergy,Rochester,NY,2022-05,NULL,0,0,,0,0,0
0010a07e03cc1956efbd65bd2ff1b4c671cd0e5b,Allergy,Buffalo,NY,2022-05,NULL,0,0,,0,0,0
00115157d4c259eb69a26246649264adaca2e2a0,Neurology,Parma,OH,2022-05,NULL,0,0,,0,0,0
0023a0c4cb1d937ffd9c1a7f073383fab913a3e2,Neurology,Portsmouth,OH,2022-05,NULL,0,0,,0,0,0
00106894c97819ba4728d40f3aec09b8c86652f2,Neurology,Oklahoma City,OK,2022-05,1,6,6,,0,0,0
00396e46e9413c1c4ab67ef34c768d8249c21b2c,Neurology,Broken Arrow,OK,2022-05,1,1,1,,0,0,0
0027bc8378ef0fa9d7872df297ddb1cc5d9b3b17,Neurology,Medford,OR,2022-05,1,2,2,,0,0,0
001f0b71c15f5ba05ad6467002ff30ddc15c9a0a,Neurology,Smithfield,PA,2022-05,1,3,2,,0,1,0
003d24823a63b950ddb5ff62fb40091d65cfea30,Neurology,Myrtle Beach,SC,2022-05,NULL,0,0,,0,0,0
0009467729b972ece985670c0e9cb2646062d318,Neurology,Bristol,TN,2022-05,1,0,0,,0,0,1
0024721805f60d623995fe602eac8b738bfd93a8,Neurology,Lawrenceburg,TN,2022-05,1,4,4,,0,0,0
0031f4ab4874a01936c68984e7a9d231af5cbb93,Primary Care,Memphis,TN,2022-05,1,0,0,,0,0,1
003a2cc291c162dd529f6558a510bcb359479448,Primary Care,Erwin,TN,2022-05,1,3,3,,0,0,0
00076b9b5335368c03b5d2323db77404ec2f779c,Primary Care,San Antonio,TX,2022-05,1,3,3,,0,0,0
000c5962e46e618fb9095a9a0cb6d84da9810377,Primary Care,Corpus Christi,TX,2022-05,1,4,2,1,0,1,0
002a57022a2a15a1a1017a79175372aa516e48ac,Cardiology,San Antonio,TX,2022-05,1,1,1,,0,0,0
003316f32d6e2fc9c14dd204a19816a20ae7ba41,Cardiology,Fulshear,TX,2022-05,1,1,1,,0,0,0
003f4c508608ba9090a407f2acae68dd0891eeae,Neurology,Plano,TX,2022-05,1,5,5,,4,0,0
001099cac40e10ac255755ba150a3cec27b38c4c,Neurology,Hampton,VA,2022-05,NULL,0,0,,0,0,0
0023cdf5a2415ee5c2889fd1e8e0e4317bd49f4d,Primary Care,Richmond,VA,2022-05,NULL,0,0,,0,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-05,1,4,3,,0,1,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-05,1,5,5,,0,0,0
0006ecc074e073ffe3a2713537247f2317155bad,Primary Care,Cedarburg,WI,2022-05,1,1,1,,0,0,0
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-05,1,1,1,,0,0,0
004188f97da2d490f9f7b445ee849bd057f7917c,Allergy,Black River Falls,WI,2022-05,NULL,0,0,,0,0,0
00331b98024a8096141e5d8ebb8a49a91c51dc58,Allergy,Williamson,WV,2022-05,1,0,0,,0,0,2
003c5c8407254dd66296277aa295dd83ab82e438,Primary Care,Martinsburg,WV,2022-05,1,3,3,,0,0,0
0032bebd1e328ea8c4ed0698304d55e7b20dd8ea,,Rogersville,AL,2022-06,1,1,1,,1,0,0
0009f61268c603dd7d428a0d96df2be6c5f7a045,Primary Care,Phoenix,AZ,2022-06,1,1,1,,0,0,0
002b5b678cb23d0b40440e77310f7163f733179b,Allergy,Scottsdale,AZ,2022-06,1,4,3,1,0,0,1
002c42e6fd1a1f9cab21a249f808568b88bf464b,Primary Care,Tucson,AZ,2022-06,NULL,0,0,,0,0,0
0003f077e0a17af3c520f7e67b20f20a5066997d,immunology,Daly City,CA,2022-06,1,4,4,,0,0,0
0006224dc7b4fd8fd7cc5fb204c4092c1c578dc0,Primary Care,Bakersfield,CA,2022-06,1,4,4,,0,0,1
000c903340389dd90c0b711a9093b939298aa913,Immunology,Fresno,CA,2022-06,1,2,1,1,0,0,0
000cda16846c13305954d8302aa21d22df203826,Immunology,Montebello,CA,2022-06,1,1,1,,0,0,0
001a81ff40dcf4e341be5cb856f04a2793e7e638,Cardiology,San Jose,CA,2022-06,1,2,2,,0,0,0
00174a015d42638f1fd0fa0cbc2810e66c3c5ee9,Cardiology,New Haven,CT,2022-06,1,2,2,,1,0,0
00046f56d2a971f178e50674ac80e482fc8c07e6,Primary Care,Panama City,FL,2022-06,1,1,1,,0,0,0
001c9a259de2291dc2d3600a0b68285f835a26f5,Cardiology,Naples,FL,2022-06,1,0,0,,0,0,1
001cefa36c8cba7648f047ec63dbd6263d63f958,Cardiology,Tallahassee,FL,2022-06,1,2,2,,0,0,0
003da490962f528394136fa2e2a18983f27b71f3,Cardiology,Pensacola,FL,2022-06,1,2,2,,0,0,0
004072db1ff376ba931d18173eabdbaa4619104b,Immunology,Maitland,FL,2022-06,1,2,2,,0,0,0
000f85f9264f9f8eb03ced692f8a529610454879,Primary Care,Blue Ridge,GA,2022-06,1,8,6,1,0,1,0
00180efbbcd80e7747b14b487e7134ded67d6276,Primary Care,Atlanta,GA,2022-06,1,1,1,,0,0,0
0027a7fd521942b2643ca7901ddce694d5eceda9,Primary Care,Lawrenceville,GA,2022-06,1,3,1,2,0,0,0
00288391ec76c531e81b62f77a5c091e089f3a8d,Primary Care,Tifton,GA,2022-06,1,2,2,,0,0,0
003d7142bfe832ebdae6d08205420788c2c86e53,Primary Care,Forsyth,GA,2022-06,NULL,0,0,,0,0,0
000aacb1dba9c679ef6ecc91b605bce867db8661,Primary Care,Honolulu,HI,2022-06,1,3,3,,0,0,0
000af50b9f1207600eb6f885cad217f2f264be20,Primary Care,Burlington,IA,2022-06,1,1,1,,0,0,0
00005f6cba778a5fb50b9dec7015f4471253b384,Primary Care,Chicago,IL,2022-06,1,1,1,,0,0,0
000240910cdaa526b6236d42285c86cef7c6b9c8,Primary Care,Bloomington,IL,2022-06,1,11,11,,0,0,0
0012073fd9277b9f9ac21a34ebf516b09b0de170,Neurology,Pittsfield,IL,2022-06,NULL,0,0,,0,0,0
000438390a03f16cbdb60c0b42e20d2d645c9606,Neurology,Kansas City,KS,2022-06,1,0,0,,0,0,1
00245e14b49967086387b424c5cee4234cb69f5d,Neurology,Wichita,KS,2022-06,NULL,0,0,,0,0,0
00196d0a82ae0b5a640d6b76d70d85962546c9bf,Neurology,Ruston,LA,2022-06,1,7,7,,0,0,0
001bac2d871a14e2e0d0335035a0a6365286b31e,Neurology,Alexandria,LA,2022-06,NULL,0,0,,0,0,0
0000577f5af6824bccdfc04f2c75bcf7b3a7d270,Cardiology,North Adams,MA,2022-06,NULL,0,0,,0,0,0
003069a9ff448bc7c7187c9312b94edbb2f81de6,Cardiology,Gardner,MA,2022-06,1,7,7,,0,0,0
00355560b2f1e1bcf23b8f868ac245381bdfb1ef,Cardiology,Randolph,MA,2022-06,1,1,1,,0,0,0
003f70999504ace4d458dc148c6f876a0b41b25c,Cardiology,Charlton,MA,2022-06,1,2,1,1,0,0,0
0004e29a437aa6594359e4cbea6e6e6989f2aa6b,Cardiology,BETHESDA,MD,2022-06,1,1,0,,0,1,0
001d8ee654002e36a7f4a7c6894a7027e53049b7,Cardiology,Frederick,MD,2022-06,1,1,0,1,0,0,0
0039e0970ee17dcb5fde36c8d0926920f1213d53,Cardiology,Frederick,MD,2022-06,1,1,1,,0,0,0
000600ad3949350aea9ba15d922aba6b762e2679,Cardiology,Rochester Hills,MI,2022-06,1,1,1,,0,0,0
002210f99e2a72d929a7bbb26565e93a18b6b950,Cardiology,Grand Rapids,MI,2022-06,1,7,5,2,0,0,0
002d787a675ecd0eafc8d880d289da6259590722,Cardiology,Flint,MI,2022-06,1,7,6,,0,1,1
00305caa6535ae905a9cfb67bc4586d147abdd89,Cardiology,Pascagoula,MS,2022-06,NULL,0,0,,0,0,0
000fff22eabba9b4f489d64e3a7ad82e58e048ba,Cardiology,Greenville,NC,2022-06,1,2,2,,0,0,0
0020d9dc15dfe13bd0836f8a5ecd04e246508326,Cardiology,Durham,NC,2022-06,1,3,3,,0,0,0
0005dd79d2c24ce7008277110d117d287e0098b1,Cardiology,Bismarck,ND,2022-06,1,1,1,,0,0,0
00300e697d5fe07b40271c3defb24fc377ad30dd,Cardiology,Omaha,NE,2022-06,NULL,0,0,,0,0,0
00185911b5e14fe12362130ee4ca5f91725cefe9,Allergy,Holmdel,NJ,2022-06,1,3,3,,0,0,0
003849ca413e41e030e4a33cf4244671d9e92a64,Allergy,Camden,NJ,2022-06,NULL,0,0,,0,0,0
00148bdc888cfdd43ad50e31cc3c5e54fb7581c4,Allergy,Pahrump,NV,2022-06,NULL,0,0,,0,0,0
000ae824f58d601974326fd6a5707aa792751c03,Allergy,Rochester,NY,2022-06,NULL,0,0,,0,0,0
000d2027e7b6289be5b7a9ef4b531e48ab799c30,Neurology,Martins Ferry,OH,2022-06,1,2,2,,0,0,0
0021e949c81b614edc6127ded5ba1fbd790e7742,Neurology,Dayton,OH,2022-06,NULL,0,0,,0,0,0
00353b331064835a27b989168c1c02c4d93c6bdf,Neurology,Springfield,OH,2022-06,1,1,1,,0,0,0
00106894c97819ba4728d40f3aec09b8c86652f2,Neurology,Oklahoma City,OK,2022-06,1,11,9,1,0,1,0
00396e46e9413c1c4ab67ef34c768d8249c21b2c,Neurology,Broken Arrow,OK,2022-06,1,4,4,,0,0,0
0027bc8378ef0fa9d7872df297ddb1cc5d9b3b17,Neurology,Medford,OR,2022-06,1,2,2,,0,0,0
000451f5877e0408ab244695835b692919c65c01,Neurology,Irwin,PA,2022-06,1,2,2,,0,0,0
00081da9e81cbb1f3295aa909a3939238db87dad,Neurology,Yardley,PA,2022-06,NULL,0,0,,0,0,0
001f0b71c15f5ba05ad6467002ff30ddc15c9a0a,Neurology,Smithfield,PA,2022-06,1,4,2,2,1,0,0
002ee8c6e31679c43aceb99dc36a3b5d160808a9,Neurology,Clearfield,PA,2022-06,1,1,0,1,0,0,0
003cd1703f4cd555eaa74eeabc19ea227885e928,Neurology,Monroeville,PA,2022-06,1,0,0,,0,0,1
0009467729b972ece985670c0e9cb2646062d318,Neurology,Bristol,TN,2022-06,1,1,1,,0,0,1
000b2aec5bf4664d9e8cc9f16a0da2ea6ec51f85,Neurology,Lenoir City,TN,2022-06,NULL,0,0,,0,0,0
0024721805f60d623995fe602eac8b738bfd93a8,Neurology,Lawrenceburg,TN,2022-06,1,4,3,1,0,0,0
0031f4ab4874a01936c68984e7a9d231af5cbb93,Primary Care,Memphis,TN,2022-06,NULL,0,0,,0,0,0
003a2cc291c162dd529f6558a510bcb359479448,Primary Care,Erwin,TN,2022-06,1,4,4,,0,0,0
00076b9b5335368c03b5d2323db77404ec2f779c,Primary Care,San Antonio,TX,2022-06,1,3,3,,0,0,0
000c5962e46e618fb9095a9a0cb6d84da9810377,Primary Care,Corpus Christi,TX,2022-06,1,2,0,2,1,0,0
002a57022a2a15a1a1017a79175372aa516e48ac,Cardiology,San Antonio,TX,2022-06,1,2,1,1,0,0,0
002f67a69630e146fb5809b5c918a000fb784de1,Cardiology,Mckinney,TX,2022-06,1,1,1,,0,0,0
003f4c508608ba9090a407f2acae68dd0891eeae,Neurology,Plano,TX,2022-06,1,8,7,1,6,0,1
001099cac40e10ac255755ba150a3cec27b38c4c,Neurology,Hampton,VA,2022-06,NULL,0,0,,0,0,0
0023cdf5a2415ee5c2889fd1e8e0e4317bd49f4d,Primary Care,Richmond,VA,2022-06,NULL,0,0,,0,0,0
002bb72e9e0552535b662a18bb6e7ac9a76a6b0e,Primary Care,Virginia Beach,VA,2022-06,1,10,8,1,0,1,0
0010484962e05c68715828a10e285198d791bf1a,Primary Care,Tacoma,WA,2022-06,1,17,12,3,0,2,0
0015e2a2aa1a1837238dead25ca27ec91b0a7319,Primary Care,Stevens Point,WI,2022-06,1,6,6,,0,0,0
003a76458684ec2d4bfad066e4510b16c7ed5ec2,Allergy,Niagara,WI,2022-06,1,1,1,,0,0,0
00218b5d783a977d3b7bee79daa0f4639f4efd00,Allergy,Martinsburg,WV,2022-06,1,1,0,,0,1,2
00331b98024a8096141e5d8ebb8a49a91c51dc58,Allergy,Williamson,WV,2022-06,1,2,2,,0,0,0
003c5c8407254dd66296277aa295dd83ab82e438,Primary Care,martinsburg,WV,2022-06,1,2,2,,0,0,0
003397b221d801e61e4e3bb98589a7fd3ddce7aa,Neurology,Huntsville,AL,2022-07,1,3,1,2,0,0,0
0009f61268c603dd7d428a0d96df2be6c5f7a045,Primary Care,Phoenix,AZ,2022-07,1,2,2,,0,0,0
002b5b678cb23d0b40440e77310f7163f733179b,Allergy,Scottsdale,AZ,2022-07,1,3,2,1,0,0,4
0035be110ffa6bb6cec15cf51a25444bd5f3f121,Neurology,Tucson,AZ,2022-07,1,4,3,,0,1,0
0003f077e0a17af3c520f7e67b20f20a5066997d,immunology,Daly City,CA,2022-07,1,1,1,,0,0,1
0006224dc7b4fd8fd7cc5fb204c4092c1c578dc0,Primary Care,Bakersfield,CA,2022-07,1,3,3,,0,0,0
000cda16846c13305954d8302aa21d22df203826,Immunology,Montebello,CA,2022-07,1,1,1,,0,0,0
001a81ff40dcf4e341be5cb856f04a2793e7e638,Cardiology,San Jose,CA,2022-07,NULL,0,0,,0,0,0
001ae06397483954c60a45c6fe80fbb0fa788cfb,Cardiology,San Francisco,CA,2022-07,NULL,0,0,,0,0,0
002b73cb2117be8e407a7ff0bc9138115356bc04,Cardiology,Fort Collins,CO,2022-07,1,1,1,,0,0,0
00174a015d42638f1fd0fa0cbc2810e66c3c5ee9,Cardiology,New Haven,CT,2022-07,NULL,0,0,,0,0,0
00046f56d2a971f178e50674ac80e482fc8c07e6,Primary Care,Panama City,FL,2022-07,1,2,2,,0,0,0
001cefa36c8cba7648f047ec63dbd6263d63f958,Cardiology,Tallahassee,FL,2022-07,1,1,1,,0,0,0
00391a484aaf54f3e4a2c5abba5d37c4894a1dd1,Cardiology,Jacksonville,FL,2022-07,1,1,1,,0,0,0
003da490962f528394136fa2e2a18983f27b71f3,Cardiology,Pensacola,FL,2022-07,1,5,4,1,0,0,0
003e0f46d879f8e0c269cd35ad02f9b98b6c4db1,Immunology,Fort Lauderdale,FL,2022-07,NULL,0,0,,0,0,0
004072db1ff376ba931d18173eabdbaa4619104b,Immunology,Maitland,FL,2022-07,1,2,2,,0,0,0
00413d05682f4a1586ed3dde4591f3a27ef5fd44,Primary Care,Ocala,FL,2022-07,1,1,1,,0,0,0
0005ed23aa71ea9a604599dfcae268029dbc6601,Primary Care,Dahlonega,GA,2022-07,1,1,1,,0,0,0
000f85f9264f9f8eb03ced692f8a529610454879,Primary Care,Blue Ridge,GA,2022-07,1,5,3,2,1,0,0
00180efbbcd80e7747b14b487e7134ded67d6276,Primary Care,ATLANTA,GA,2022-07,NULL,0,0,,0,0,0
0027a7fd521942b2643ca7901ddce694d5eceda9,Primary Care,Lawrenceville,GA,2022-07,1,4,3,1,0,0,0
00280a2fef6df6cf8aa23a7fcc840740e32a44e2,Primary Care,Lawrenceville,GA,2022-07,NULL,0,0,,0,0,0
00288391ec76c531e81b62f77a5c091e089f3a8d,Primary Care,Tifton,GA,2022-07,1,1,1,,0,0,0
000aacb1dba9c679ef6ecc91b605bce867db8661,Primary Care,Honolulu,HI,2022-07,1,3,3,,0,0,0
000af50b9f1207600eb6f885cad217f2f264be20,Primary Care,Burlington,IA,2022-07,1,1,0,,0,1,0
000240910cdaa526b6236d42285c86cef7c6b9c8,Primary Care,Bloomington,IL,2022-07,1,1,0,1,0,0,0
0012073fd9277b9f9ac21a34ebf516b09b0de170,Neurology,Pittsfield,IL,2022-07,NULL,0,0,,0,0,0
00315109a1b53fc93f5fa61fd7247f3f20c81d3e,Neurology,Chicago,IL,2022-07,1,2,2,,0,0,0
000a6f9bd35394e95fe5cc76ca31493b21d01e5d,Neurology,Wabash,IN,2022-07,NULL,0,0,,0,0,0
000438390a03f16cbdb60c0b42e20d2d645c9606,Neurology,Kansas City,KS,2022-07,1,0,0,,0,0,1
00245e14b49967086387b424c5cee4234cb69f5d,Neurology,Wichita,KS,2022-07,1,2,1,1,0,0,0
00196d0a82ae0b5a640d6b76d70d85962546c9bf,Neurology,Ruston,LA,2022-07,1,2,2,,0,0,0
003069a9ff448bc7c7187c9312b94edbb2f81de6,Cardiology,Gardner,MA,2022-07,1,4,4,,0,0,0
00317a75a16b7bcdb22840e9f75783d2c20ecbdd,Cardiology,Chestnut Hill,MA,2022-07,NULL,0,0,,0,0,0
003f70999504ace4d458dc148c6f876a0b41b25c,Cardiology,Charlton,MA,2022-07,1,2,2,,0,0,0
001d8ee654002e36a7f4a7c6894a7027e53049b7,Cardiology,Frederick,MD,2022-07,1,3,3,,0,0,0
0039e0970ee17dcb5fde36c8d0926920f1213d53,Cardiology,Frederick,MD,2022-07,1,7,7,,0,0,0
000600ad3949350aea9ba15d922aba6b762e2679,Cardiology,Rochester Hills,MI,2022-07,1,6,5,1,2,0,0
002210f99e2a72d929a7bbb26565e93a18b6b950,Cardiology,Grand Rapids,MI,2022-07,1,7,7,,0,0,0
